collection_time_utc,entity_id,trip_id,route_id,direction_id,start_time,start_date,timestamp,delay_seconds,is_deleted,delay_minutes,collection_date,source_file,collection_day_status,collection_coverage_hours,is_partial_day,is_model_baseline_day,agency_id,route_short_name,route_long_name,route_type,service_type,route_display_name,is_special_route,trip_hour,weekday,day_of_month,delay_abs_minutes,delay_risk,weather_hour,temperature_2m,precipitation,rain,relative_humidity_2m,wind_speed_10m,recommended_action
2026-05-06 09:54:56+00:00,1137-01302-77400-2-1f6f231b,1137-01302-77400-2-1f6f231b,13-203,0,21:30:00,20260506,1778061278,320,False,5.333333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,13,13,3,Bus,13,False,9,2,6,5.333333333,Medium,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,Monitor route conditions
2026-05-06 09:54:56+00:00,1294-09511-77280-2-e8573287,1294-09511-77280-2-e8573287,95C-203,0,21:28:00,20260506,1778061200,-376,False,-6.266666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,95C,95C,3,Bus,95C,False,9,2,6,6.266666667,Medium,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,Monitor route conditions
2026-05-06 09:54:56+00:00,1316-80101-77220-2-76bc50a1,1316-80101-77220-2-76bc50a1,801-202,0,21:27:00,20260506,1778060907,-57,False,-0.95,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,801,801,3,Bus,801,False,9,2,6,0.95,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1295-36401-77100-2-bbac370c,1295-36401-77100-2-bbac370c,364-203,0,21:25:00,20260506,1778061291,-102,False,-1.7,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,364,364,3,Bus,364,False,9,2,6,1.7,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1348-50202-77400-2-06fdac51,1348-50202-77400-2-06fdac51,502-217,1,21:30:00,20260506,1778061284,44,False,0.733333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,WBC,502,502,3,Bus,502,False,9,2,6,0.733333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1112-11201-77400-2-6b4b030b,1112-11201-77400-2-6b4b030b,112-203,0,21:30:00,20260506,1778060765,-475,False,-7.916666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,112,112,3,Bus,112,False,9,2,6,7.916666667,Medium,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,Monitor route conditions
2026-05-06 09:54:56+00:00,1045-37204-77040-2-69decbad,1045-37204-77040-2-69decbad,372-203,1,21:24:00,20260506,1778060413,14,False,0.233333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,372,372,3,Bus,372,False,9,2,6,0.233333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1048-37606-77040-2-e432343a,1048-37606-77040-2-e432343a,376-203,1,21:24:00,20260506,1778061291,58,False,0.966666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,376,376,3,Bus,376,False,9,2,6,0.966666667,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1276-07702-77100-2-1d621460,1276-07702-77100-2-1d621460,TMK-202,1,21:25:00,20260506,1778061255,170,False,2.833333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,TMK,TMK,3,Bus,TMK,False,9,2,6,2.833333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1324-08301-77100-2-596c7d0f,1324-08301-77100-2-596c7d0f,83-203,0,21:25:00,20260506,1778061278,120,False,2.0,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,83,83,3,Bus,83,False,9,2,6,2.0,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1095-19508-77100-2-e7f78060,1095-19508-77100-2-e7f78060,195-203,1,21:25:00,20260506,1778061273,286,False,4.766666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,195,195,3,Bus,195,False,9,2,6,4.766666667,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1034-32603-77100-2-20f02481,1034-32603-77100-2-20f02481,326-203,0,21:25:00,20260506,1778060873,-418,False,-6.966666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,326,326,3,Bus,326,False,9,2,6,6.966666667,Medium,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,Monitor route conditions
2026-05-06 09:54:56+00:00,1324-08301-77100-2-c210c284,1324-08301-77100-2-c210c284,83-203,0,21:25:00,20260506,1778061278,115,False,1.916666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,83,83,3,Bus,83,False,9,2,6,1.916666667,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,234-07602-77400-2-c53db447,234-07602-77400-2-c53db447,76-202,1,21:30:00,20260506,1778061264,-6,False,-0.1,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,76,76,3,Bus,76,False,9,2,6,0.1,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1324-08302-77400-2-3cd3b611,1324-08302-77400-2-3cd3b611,83-203,1,21:30:00,20260506,1778061285,215,False,3.583333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,83,83,3,Bus,83,False,9,2,6,3.583333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1010-98110-77100-2-9506f9c9,1010-98110-77100-2-9506f9c9,981-221,1,21:25:00,20260506,1778061160,141,False,2.35,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,GBT,981,981,3,Bus,981,False,9,2,6,2.35,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1309-09711-76800-2-9467b5aa,1309-09711-76800-2-9467b5aa,97B-203,0,21:20:00,20260506,1778060845,543,False,9.05,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,97B,97B,3,Bus,97B,False,9,2,6,9.05,Medium,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,Monitor route conditions
2026-05-06 09:54:56+00:00,1346-05002-77400-2-0b2385ba,1346-05002-77400-2-0b2385ba,50A-217,1,21:30:00,20260506,1778061244,-214,False,-3.566666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,WBC,50A,50A,3,Bus,50A,False,9,2,6,3.566666667,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1350-03901-77100-2-d0b671fa,1350-03901-77100-2-d0b671fa,39-203,0,21:25:00,20260506,1778061278,8,False,0.133333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,39,39,3,Bus,39,False,9,2,6,0.133333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1076-06506-77400-2-f7aa3995,1076-06506-77400-2-f7aa3995,65-202,1,21:30:00,20260506,1778061271,-373,False,-6.216666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,65,65,3,Bus,65,False,9,2,6,6.216666667,Medium,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,Monitor route conditions
2026-05-06 09:54:56+00:00,1275-06601-77100-2-6a574193,1275-06601-77100-2-6a574193,66-203,0,21:25:00,20260506,1778061283,14,False,0.233333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,66,66,3,Bus,66,False,9,2,6,0.233333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1285-07502-77400-2-069627b4,1285-07502-77400-2-069627b4,75-202,1,21:30:00,20260506,1778061265,147,False,2.45,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,75,75,3,Bus,75,False,9,2,6,2.45,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1028-03305-77400-2-70ae3262,1028-03305-77400-2-70ae3262,33-203,0,21:30:00,20260506,1778061289,22,False,0.366666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,33,33,3,Bus,33,False,9,2,6,0.366666667,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1203-01106-77400-2-47f44c79,1203-01106-77400-2-47f44c79,11T-207,1,21:30:00,20260506,1778061050,74,False,1.233333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,TZG,11T,11T,3,Bus,11T,False,9,2,6,1.233333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1321-08204-77400-2-8b9a9070,1321-08204-77400-2-8b9a9070,82-202,1,21:30:00,20260506,1778061266,-204,False,-3.4,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,82,82,3,Bus,82,False,9,2,6,3.4,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1260-29501-77100-2-82fa039e,1260-29501-77100-2-82fa039e,295-202,0,21:25:00,20260506,1778061246,-299,False,-4.983333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,295,295,3,Bus,295,False,9,2,6,4.983333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,426-84303-77400-2-ed2b5461,426-84303-77400-2-ed2b5461,843-202,1,21:30:00,20260506,1778061271,33,False,0.55,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,843,843,3,Bus,843,False,9,2,6,0.55,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1027-03208-77400-2-f7339f80,1027-03208-77400-2-f7339f80,32-203,1,21:30:00,20260506,1778061283,87,False,1.45,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,32,32,3,Bus,32,False,9,2,6,1.45,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1285-07501-77400-2-96ba8ff9,1285-07501-77400-2-96ba8ff9,75-202,0,21:30:00,20260506,1778061291,-256,False,-4.266666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,75,75,3,Bus,75,False,9,2,6,4.266666667,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1075-01803-77400-2-94942171,1075-01803-77400-2-94942171,18-202,0,21:30:00,20260506,1778061192,-308,False,-5.133333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,18,18,3,Bus,18,False,9,2,6,5.133333333,Medium,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,Monitor route conditions
2026-05-06 09:54:56+00:00,1255-10501-77700-2-3974484a,1255-10501-77700-2-3974484a,105-202,0,21:35:00,20260506,1778061230,-2,False,-0.033333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,105,105,3,Bus,105,False,9,2,6,0.033333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1222-01107-77280-2-13b27d7f,1222-01107-77280-2-13b27d7f,11W-207,0,21:28:00,20260506,1778061185,270,False,4.5,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,TZG,11W,11W,3,Bus,11W,False,9,2,6,4.5,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1272-78104-77400-2-dc1a71bd,1272-78104-77400-2-dc1a71bd,781-202,1,21:30:00,20260506,1778060990,-115,False,-1.916666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,781,781,3,Bus,781,False,9,2,6,1.916666667,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1279-02401-77280-2-e9267516,1279-02401-77280-2-e9267516,24R-202,0,21:28:00,20260506,1778061277,-198,False,-3.3,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,24R,24R,3,Bus,24R,False,9,2,6,3.3,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1038-36205-77100-2-46bf714c,1038-36205-77100-2-46bf714c,362-203,0,21:25:00,20260506,1778061222,282,False,4.7,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,362,362,3,Bus,362,False,9,2,6,4.7,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1012-98303-77400-2-c27ae7d7,1012-98303-77400-2-c27ae7d7,983-221,0,21:30:00,20260506,1778061286,-126,False,-2.1,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,GBT,983,983,3,Bus,983,False,9,2,6,2.1,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1326-86102-77400-2-325ebed0,1326-86102-77400-2-325ebed0,861-203,1,21:30:00,20260506,1778061285,43,False,0.716666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,861,861,3,Bus,861,False,9,2,6,0.716666667,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1275-06602-77700-2-7f4980fc,1275-06602-77700-2-7f4980fc,66-203,1,21:35:00,20260506,1778061284,104,False,1.733333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,66,66,3,Bus,66,False,9,2,6,1.733333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1075-01804-77400-2-07b5e558,1075-01804-77400-2-07b5e558,18-202,1,21:30:00,20260506,1778061252,86,False,1.433333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,18,18,3,Bus,18,False,9,2,6,1.433333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1036-35303-77400-2-d1af853f,1036-35303-77400-2-d1af853f,353-205,0,21:30:00,20260506,1778061236,470,False,7.833333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,HE,353,353,3,Bus,353,False,9,2,6,7.833333333,Medium,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,Monitor route conditions
2026-05-06 09:54:56+00:00,1157-73301-77400-2-80387cb8,1157-73301-77400-2-80387cb8,733-221,0,21:30:00,20260506,1778061067,-231,False,-3.85,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,GBT,733,733,3,Bus,733,False,9,2,6,3.85,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1286-79821-77400-2-52872d9e,1286-79821-77400-2-52872d9e,INN-202,0,21:30:00,20260506,1778061263,-497,False,-8.283333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,INN,INN,3,Bus,INN,False,9,2,6,8.283333333,Medium,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,Monitor route conditions
2026-05-06 09:54:56+00:00,1153-07005-77400-2-187b964c,1153-07005-77400-2-187b964c,70-205,0,21:30:00,20260506,1778061265,-122,False,-2.033333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,HE,70,70,3,Bus,70,False,9,2,6,2.033333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1184-07209-77460-2-33ea3dee,1184-07209-77460-2-33ea3dee,72M-205,0,21:31:00,20260506,1778061260,90,False,1.5,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,HE,72M,72M,3,Bus,72M,False,9,2,6,1.5,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,25-02506-77400-2-7314d14b,25-02506-77400-2-7314d14b,25B-202,1,21:30:00,20260506,1778061271,-191,False,-3.183333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,25B,25B,3,Bus,25B,False,9,2,6,3.183333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1388-20008-77400-2-b95549fd,1388-20008-77400-2-b95549fd,NX2-207,1,21:30:00,20260506,1778061131,18,False,0.3,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,TZG,NX2,NX2,3,Bus,NX2,False,9,2,6,0.3,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1033-32505-77400-2-1bf22cb0,1033-32505-77400-2-1bf22cb0,325-203,0,21:30:00,20260506,1778061265,300,False,5.0,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,325,325,3,Bus,325,False,9,2,6,5.0,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1292-01002-77400-2-4be0b29f,1292-01002-77400-2-4be0b29f,WX1-207,1,21:30:00,20260506,1778061274,152,False,2.533333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,TZG,WX1,WX1,3,Bus,WX1,False,9,2,6,2.533333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1388-20023-77400-2-fa871242,1388-20023-77400-2-fa871242,NX2-207,0,21:30:00,20260506,1778061258,-307,False,-5.116666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,TZG,NX2,NX2,3,Bus,NX2,False,9,2,6,5.116666667,Medium,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,Monitor route conditions
2026-05-06 09:54:56+00:00,1292-01001-77400-2-426399d0,1292-01001-77400-2-426399d0,WX1-207,0,21:30:00,20260506,1778061224,-301,False,-5.016666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,TZG,WX1,WX1,3,Bus,WX1,False,9,2,6,5.016666667,Medium,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,Monitor route conditions
2026-05-06 09:54:56+00:00,1255-10502-77400-2-e6759efc,1255-10502-77400-2-e6759efc,105-202,1,21:30:00,20260506,1778061218,-80,False,-1.333333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,105,105,3,Bus,105,False,9,2,6,1.333333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1323-87102-77400-2-a90aff30,1323-87102-77400-2-a90aff30,871-202,1,21:30:00,20260506,1778061003,-81,False,-1.35,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,871,871,3,Bus,871,False,9,2,6,1.35,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1389-06403-77580-2-f4c4e0f7,1389-06403-77580-2-f4c4e0f7,64-202,0,21:33:00,20260506,1778060978,-142,False,-2.366666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,NZB,64,64,3,Bus,64,False,9,2,6,2.366666667,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1395-27004-77400-2-8d384284,1395-27004-77400-2-8d384284,NX1-203,1,21:30:00,20260506,1778061067,133,False,2.216666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,NX1,NX1,3,Bus,NX1,False,9,2,6,2.216666667,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1328-87801-77400-2-abfe3829,1328-87801-77400-2-abfe3829,878-203,0,21:30:00,20260506,1778061112,-8,False,-0.133333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,878,878,3,Bus,878,False,9,2,6,0.133333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1328-87801-77400-2-2ddfcbcf,1328-87801-77400-2-2ddfcbcf,878-203,0,21:30:00,20260506,1778061112,-8,False,-0.133333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,878,878,3,Bus,878,False,9,2,6,0.133333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1302-92602-77400-2-bd378190,1302-92602-77400-2-bd378190,926-203,1,21:30:00,20260506,1778061063,60,False,1.0,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,926,926,3,Bus,926,False,9,2,6,1.0,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1261-29801-77400-2-90b254d3,1261-29801-77400-2-90b254d3,298-221,0,21:30:00,20260506,1778061264,-187,False,-3.116666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,GBT,298,298,3,Bus,298,False,9,2,6,3.116666667,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1088-16101-77580-2-d91da114,1088-16101-77580-2-d91da114,161-203,0,21:33:00,20260506,1778060725,-155,False,-2.583333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,161,161,3,Bus,161,False,9,2,6,2.583333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1033-32506-77400-2-5ca365fe,1033-32506-77400-2-5ca365fe,325-203,1,21:30:00,20260506,1778061260,136,False,2.266666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,325,325,3,Bus,325,False,9,2,6,2.266666667,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1029-30908-77400-2-23ef83dd,1029-30908-77400-2-23ef83dd,309-203,1,21:30:00,20260506,1778061290,-128,False,-2.133333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,309,309,3,Bus,309,False,9,2,6,2.133333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1399-03606-70680-2-a08f505b,1399-03606-70680-2-a08f505b,36-203,1,19:38:00,20260506,1778059750,-235,False,-3.916666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,36,36,3,Bus,36,False,9,2,6,3.916666667,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1300-90602-77400-2-02f28acf,1300-90602-77400-2-02f28acf,906-203,1,21:30:00,20260506,1778061281,-129,False,-2.15,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,906,906,3,Bus,906,False,9,2,6,2.15,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1327-86502-77400-2-f7e94e64,1327-86502-77400-2-f7e94e64,865-203,1,21:30:00,20260506,1778060412,-108,False,-1.8,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,865,865,3,Bus,865,False,9,2,6,1.8,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1109-15405-77400-2-fb18a136,1109-15405-77400-2-fb18a136,154-203,0,21:30:00,20260506,1778061254,-104,False,-1.733333333,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,154,154,3,Bus,154,False,9,2,6,1.733333333,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1299-90111-77400-2-8c11a505,1299-90111-77400-2-8c11a505,901-203,0,21:30:00,20260506,1778060758,-247,False,-4.116666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,901,901,3,Bus,901,False,9,2,6,4.116666667,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
2026-05-06 09:54:56+00:00,1138-09404-77400-2-e20dc429,1138-09404-77400-2-e20dc429,94-203,1,21:30:00,20260506,1778061037,37,False,0.616666667,2026-05-06,gtfs_realtime_2026-05-06.csv,partial_or_interrupted,0.5,True,False,RTH,94,94,3,Bus,94,False,9,2,6,0.616666667,Low,2026-05-06 09:00:00+00:00,17.4,0.0,0.0,86.0,13.1,No operational action required
