service_type,route_display_name,route_corridor_name,route_id,is_special_route,delay_risk,recommended_action,records,unique_trips,avg_delay_minutes,max_delay_minutes
Bus,734,734 - Botany / Half Moon Bay Via Highland Park,734-221,false,High,Adjust service headway,75,8,18.88,23.4
Unknown / unmatched route,S042-203,S042-203,S042-203,true,High,Adjust service headway,75,1,-17.245,-15.033
Unknown / unmatched route,S467-202,S467-202,S467-202,true,Medium,Monitor route conditions,75,1,-6.919,6.5
Unknown / unmatched route,S449-202,S449-202,S449-202,true,Low,No operational action required,75,1,2.319,4.833
Unknown / unmatched route,S080A-203,S080A-203,S080A-203,true,Low,No operational action required,74,1,2.855,4.883
Bus,364,364 - Papakura Station / Manurewa Station via Takaanini,364-203,false,High,Adjust service headway,74,17,18.068,24.767
Bus,755,755 - Benson Rd / Britomart Via Portland Rd,755-202,false,High,Adjust service headway,74,10,15.11,24.967
Unknown / unmatched route,S061J-203,S061J-203,S061J-203,true,Medium,Monitor route conditions,74,1,8.807,14.167
Bus,112,112 - Hob Pt Wharf / Northwest Via W Harbour,112-203,false,High,Adjust service headway,74,8,18.495,25.0
Unknown / unmatched route,S031A-203,S031A-203,S031A-203,true,Medium,Monitor route conditions,74,1,2.777,13.517
Unknown / unmatched route,S084C-203,S084C-203,S084C-203,true,Medium,Monitor route conditions,74,1,-3.412,9.05
Bus,712,712 - Bucklands Beach / Panmure,712-221,false,Severe,Deploy standby bus or supervisor review,73,8,33.021,61.383
Bus,20,20 - St Lukes / Wynyard Quarter Via Kingsland,20-202,false,High,Adjust service headway,73,16,14.863,23.817
Unknown / unmatched route,S542-202,S542-202,S542-202,true,Medium,Monitor route conditions,73,4,-2.079,14.85
Unknown / unmatched route,S001E-203,S001E-203,S001E-203,true,Medium,Monitor route conditions,73,1,-5.131,11.567
Unknown / unmatched route,S075B-203,S075B-203,S075B-203,true,High,Adjust service headway,73,3,-14.125,16.8
Unknown / unmatched route,S018A-203,S018A-203,S018A-203,true,High,Adjust service headway,73,1,-17.324,-15.267
Bus,984,984 - Orewa / Hibiscus Coast Station Via Maygrove,984-221,false,High,Adjust service headway,73,5,20.592,24.217
Train / Rail,HUIA,HUIA - Hamilton / The Strand Auckland Via Pukekohe,HUIA-404,false,Medium,Monitor route conditions,72,6,8.156,14.55
Bus,781,781 - Mission Bay / Museum Via Orakei,781-202,false,High,Adjust service headway,72,13,14.936,24.833
Bus,906,906 - Constellation / Smales Farm Via Windy Ridge And Archers Rd,906-203,false,High,Adjust service headway,72,6,19.911,24.233
Unknown / unmatched route,S009B-203,S009B-203,S009B-203,true,Low,No operational action required,72,1,-0.59,5.0
Bus,933 - 933A,933 - Beach Haven Wharf / University of Auckland Via Customs St,933A-202,false,Low,No operational action required,72,1,-0.124,3.733
Bus,931,931 - Chatswood / University of Auckland Via Customs St,931-203,false,High,Adjust service headway,72,11,4.297,24.917
Unknown / unmatched route,S031C-203,S031C-203,S031C-203,true,Low,No operational action required,72,1,-2.414,2.75
Ferry,GULF,GULF - Gulf Harbour / Downtown,GULF-209,false,Medium,Monitor route conditions,72,4,12.75,15.0
Unknown / unmatched route,S068-203,S068-203,S068-203,true,Medium,Monitor route conditions,71,1,-3.471,11.083
Bus,983,983 - Gulf Harbour / Hibiscus Coast Station Via Vipond Rd,983-221,false,Severe,Deploy standby bus or supervisor review,71,6,25.373,31.367
Unknown / unmatched route,S015E-203,S015E-203,S015E-203,true,Medium,Monitor route conditions,71,1,6.054,9.483
Unknown / unmatched route,S055-203,S055-203,S055-203,true,Medium,Monitor route conditions,71,1,7.685,13.783
Unknown / unmatched route,S007-218,S007-218,S007-218,true,Medium,Monitor route conditions,71,2,-6.818,5.383
Unknown / unmatched route,S464-203,S464-203,S464-203,true,Medium,Monitor route conditions,71,1,8.714,14.4
Bus,24B,24B - New Lynn And Blockhouse Bay / City Centre Via Sandringham R,24B-202,false,Severe,Deploy standby bus or supervisor review,71,8,49.459,82.817
Bus,94,94 - Beach Haven / Takapuna via Highbury And Northcote Shops,94-203,false,Severe,Deploy standby bus or supervisor review,70,8,32.098,64.383
Unknown / unmatched route,S089-202,S089-202,S089-202,true,Medium,Monitor route conditions,70,1,-6.512,7.483
Bus,111,111 - Royal Heights Loop,111-203,false,High,Adjust service headway,70,9,7.232,23.383
Bus,125,125 - Helensville / Westgate Via Kumeu,125-202,false,Severe,Deploy standby bus or supervisor review,70,8,41.561,81.15
Bus,24R,24R - New Lynn / City Centre Via Sandingham Rd,24R-202,false,High,Adjust service headway,70,15,11.26,23.867
Unknown / unmatched route,S401-205,S401-205,S401-205,true,Medium,Monitor route conditions,70,2,-2.62,11.433
Unknown / unmatched route,S057-202,S057-202,S057-202,true,Medium,Monitor route conditions,69,1,7.385,12.233
Unknown / unmatched route,S031C-203,S031C-203,S031C-203,true,Medium,Monitor route conditions,69,1,-8.339,-5.033
Unknown / unmatched route,S462-203,S462-203,S462-203,true,Medium,Monitor route conditions,69,2,7.356,14.4
Bus,105,105 - Westmere / Britomart Via Richmond Rd,105-202,false,High,Adjust service headway,69,10,13.922,23.55
Bus,502,502 - Rocky Bay / Matiatia Wharf,502-217,false,High,Adjust service headway,68,15,17.087,23.867
Unknown / unmatched route,S046-202,S046-202,S046-202,true,Medium,Monitor route conditions,68,1,-1.957,8.3
Unknown / unmatched route,S020-203,S020-203,S020-203,true,High,Adjust service headway,68,1,-16.104,-15.033
Bus,171,171 - Laingholm / New Lynn,171-203,false,High,Adjust service headway,68,10,1.583,24.933
Unknown / unmatched route,S014A-218,S014A-218,S014A-218,true,Medium,Monitor route conditions,68,2,7.031,9.533
Bus,362,362 - Manukau Bus Station / Weymouth Via Great South Rd,362-203,false,Severe,Deploy standby bus or supervisor review,68,12,18.236,40.683
Unknown / unmatched route,S477-203,S477-203,S477-203,true,Medium,Monitor route conditions,67,2,4.293,13.583
Unknown / unmatched route,S505-202,S505-202,S505-202,true,Medium,Monitor route conditions,67,2,7.723,12.417
Unknown / unmatched route,S015B-203,S015B-203,S015B-203,true,Medium,Monitor route conditions,67,1,7.259,10.833
Unknown / unmatched route,S014D-203,S014D-203,S014D-203,true,Medium,Monitor route conditions,67,1,7.423,12.167
Unknown / unmatched route,S084-202,S084-202,S084-202,true,Medium,Monitor route conditions,67,1,6.003,9.767
Unknown / unmatched route,S461-203,S461-203,S461-203,true,High,Adjust service headway,66,2,19.823,24.133
Bus,66,66 - Pt Chevalier Beach / Sylvia Park Via Mt Albert Rd,66-203,false,Severe,Deploy standby bus or supervisor review,66,7,42.976,95.467
Unknown / unmatched route,S011-203,S011-203,S011-203,true,Low,No operational action required,66,1,-1.737,2.983
Bus,95B,95B - Bayview / Britomart (Lower Albert St),95B-203,false,Severe,Deploy standby bus or supervisor review,65,7,30.547,37.05
Unknown / unmatched route,S031-203,S031-203,S031-203,true,Low,No operational action required,65,1,-0.978,4.7
Unknown / unmatched route,S411-202,S411-202,S411-202,true,Medium,Monitor route conditions,65,2,-2.456,9.483
Unknown / unmatched route,S020I-203,S020I-203,S020I-203,true,Medium,Monitor route conditions,64,1,6.344,13.467
Bus,126,126 - Albany / Westgate Via Riverhead,126-203,false,Severe,Deploy standby bus or supervisor review,64,7,59.049,111.767
Unknown / unmatched route,S008C-203,S008C-203,S008C-203,true,Medium,Monitor route conditions,64,1,7.99,14.017
Bus,924,924 - Hillcrest / City (Mayoral Dr),924-202,false,High,Adjust service headway,64,14,-14.49,18.367
Unknown / unmatched route,S443-205,S443-205,S443-205,true,Medium,Monitor route conditions,64,2,-5.056,8.017
Ferry,TIRI,TIRI - Gulf Harbour / Tiritiri Matangi Island,TIRI-240,false,Low,No operational action required,64,1,0.0,0.0
Bus,209,209 - City Centre / Titirangi via New North Rd and Green Bay,209-203,false,High,Adjust service headway,63,8,-1.536,17.933
Bus,751,751 - Panmure / Newmarket Via Marua Rd And Remuera Rd,751-202,false,High,Adjust service headway,63,4,19.57,22.833
Unknown / unmatched route,S002D-203,S002D-203,S002D-203,true,Medium,Monitor route conditions,62,1,-3.577,7.633
Unknown / unmatched route,S051B-202,S051B-202,S051B-202,true,Medium,Monitor route conditions,62,1,-4.107,13.3
Bus,379,379 - Clarks Beach / Papakura,379-203,false,High,Adjust service headway,62,15,19.327,24.983
Bus,72C,"72C - Botany And Howick / Panmure Via Chapel Rd, Cook St, And Pak",72C-205,false,High,Adjust service headway,62,12,17.691,23.033
Bus,76,76 - Britomart / Glen Innes Via Orakei,76-202,false,Severe,Deploy standby bus or supervisor review,62,10,37.297,57.35
Unknown / unmatched route,S421-221,S421-221,S421-221,true,Medium,Monitor route conditions,62,2,6.896,8.7
Unknown / unmatched route,S033A-203,S033A-203,S033A-203,true,High,Adjust service headway,62,2,-18.977,-16.15
Bus,856,856 - Albany Station / Browns Bay,856-203,false,Severe,Deploy standby bus or supervisor review,62,5,27.194,38.933
Bus,933 - 933A,933 - Beach Haven Wharf / University of Auckland Via Customs St,933A-202,false,Medium,Monitor route conditions,61,1,-8.111,9.717
Unknown / unmatched route,S400-205,S400-205,S400-205,true,Medium,Monitor route conditions,61,2,-7.444,9.1
Bus,747,747 - Panmure / Glen Innes Via Stonefields,747-221,false,High,Adjust service headway,60,10,19.852,23.833
Unknown / unmatched route,S402-202,S402-202,S402-202,true,Medium,Monitor route conditions,60,2,-2.679,11.233
Unknown / unmatched route,S033A-203,S033A-203,S033A-203,true,Medium,Monitor route conditions,60,2,-12.553,-5.083
Unknown / unmatched route,S455-203,S455-203,S455-203,true,Medium,Monitor route conditions,60,1,9.067,14.067
Bus,351,351 - Botany / Otahuhu Station Via Highbrook,351-205,false,Severe,Deploy standby bus or supervisor review,60,7,47.184,80.583
Unknown / unmatched route,S020-203,S020-203,S020-203,true,Low,No operational action required,60,1,0.38,4.483
Unknown / unmatched route,S075B-203,S075B-203,S075B-203,true,Low,No operational action required,60,3,1.992,4.55
Bus,733,733 - Botany / The Parade Via Highland Park,733-221,false,High,Adjust service headway,59,3,18.079,24.383
Unknown / unmatched route,S512-202,S512-202,S512-202,true,Medium,Monitor route conditions,59,1,-3.744,10.85
Unknown / unmatched route,S501-202,S501-202,S501-202,true,Medium,Monitor route conditions,58,2,-6.988,-5.15
Bus,378,378 - Papakura Shops / Karaka Harbourside Loop And Karaka Lakes,378-203,false,Severe,Deploy standby bus or supervisor review,58,9,-10.821,50.717
Bus,774,774 - West Tamaki Rd / Britomart Via Long Dr And Tamaki Dr,774-202,false,High,Adjust service headway,58,5,16.503,23.033
Unknown / unmatched route,S073C-202,S073C-202,S073C-202,true,Medium,Monitor route conditions,58,1,-7.087,5.317
Unknown / unmatched route,S069-203,S069-203,S069-203,true,Low,No operational action required,58,1,0.501,4.767
Unknown / unmatched route,S465-203,S465-203,S465-203,true,Low,No operational action required,58,1,2.794,4.5
Bus,67B,67B - New Lynn / Onehunga Only,67B-202,false,Severe,Deploy standby bus or supervisor review,57,1,26.866,29.683
Unknown / unmatched route,S020A-218,S020A-218,S020A-218,true,Medium,Monitor route conditions,57,2,-0.518,7.633
Bus,501,501 - Kennedy Point / Matiatia Wharf,501-217,false,High,Adjust service headway,57,4,18.061,24.85
Unknown / unmatched route,S414-202,S414-202,S414-202,true,Medium,Monitor route conditions,57,2,2.656,13.817
Unknown / unmatched route,S415-205,S415-205,S415-205,true,High,Adjust service headway,57,1,-19.725,-15.85
Unknown / unmatched route,S053A-203,S053A-203,S053A-203,true,Medium,Monitor route conditions,56,2,-6.832,6.933
Unknown / unmatched route,S001F-203,S001F-203,S001F-203,true,Medium,Monitor route conditions,56,1,8.108,12.367
Bus,67A,67A - New Lynn / Otahuhu Via Onehunga,67A-202,false,Severe,Deploy standby bus or supervisor review,56,8,38.452,78.9
Unknown / unmatched route,S045B-221,S045B-221,S045B-221,true,Low,No operational action required,56,1,-0.49,4.733
Train / Rail,HUIA,HUIA - Hamilton / The Strand Auckland Via Pukekohe,HUIA-404,false,Severe,Deploy standby bus or supervisor review,56,3,74.137,119.95
Unknown / unmatched route,S050A-221,S050A-221,S050A-221,true,Medium,Monitor route conditions,56,1,-6.507,-5.317
Unknown / unmatched route,S022A-218,S022A-218,S022A-218,true,Medium,Monitor route conditions,56,2,-5.875,6.567
Bus,72X,72X - Botany And Howick / Britomart Express Via Panmure And Motor,72X-205,false,Severe,Deploy standby bus or supervisor review,55,8,23.773,50.167
Bus,352,352 - Manukau Bus Station / Panmure Via Flat Bush,352-205,false,Severe,Deploy standby bus or supervisor review,55,6,28.616,38.417
Unknown / unmatched route,S456-203,S456-203,S456-203,true,Medium,Monitor route conditions,55,4,6.674,11.0
Bus,154,154 - New Lynn / Henderson via Glen Eden,154-203,false,High,Adjust service headway,55,11,17.953,23.683
Unknown / unmatched route,S457-203,S457-203,S457-203,true,Low,No operational action required,55,1,-0.44,4.783
Bus,12,12 - Henderson / Constellation Station,12-207,false,Severe,Deploy standby bus or supervisor review,55,10,28.005,71.55
Unknown / unmatched route,S012A-203,S012A-203,S012A-203,true,Medium,Monitor route conditions,55,2,-5.309,8.183
Bus,97R,97R - Beach Haven / Britomart (Lower Albert St),97R-203,false,Severe,Deploy standby bus or supervisor review,55,5,33.031,60.5
Bus,928,928 - Northcote Point / Smales Farm Stn Via North Shore Hospital,928-203,false,High,Adjust service headway,54,8,18.633,22.4
Unknown / unmatched route,S023B-203,S023B-203,S023B-203,true,Low,No operational action required,54,1,-1.458,3.75
Unknown / unmatched route,S024B-218,S024B-218,S024B-218,true,Medium,Monitor route conditions,54,1,7.907,14.067
Unknown / unmatched route,S084B-203,S084B-203,S084B-203,true,Medium,Monitor route conditions,54,2,8.3,12.95
Unknown / unmatched route,S014I-203,S014I-203,S014I-203,true,Medium,Monitor route conditions,54,1,7.254,9.15
Unknown / unmatched route,S076-203,S076-203,S076-203,true,Medium,Monitor route conditions,53,1,6.873,11.183
Unknown / unmatched route,S033A-203,S033A-203,S033A-203,true,Low,No operational action required,53,2,-2.057,0.183
Unknown / unmatched route,S028B-207,S028B-207,S028B-207,true,Low,No operational action required,53,2,-0.549,4.283
Bus,363,363 - Manurewa Interchange / Wattle Downs Loop,363-203,false,High,Adjust service headway,53,6,17.126,19.533
Bus,82,82 - Milford / Mayoral Dr Via Takapuna,82-202,false,Severe,Deploy standby bus or supervisor review,53,6,48.392,72.667
Unknown / unmatched route,S061A-203,S061A-203,S061A-203,true,Low,No operational action required,52,1,3.311,4.767
Unknown / unmatched route,S442-205,S442-205,S442-205,true,Medium,Monitor route conditions,52,2,4.059,10.567
Unknown / unmatched route,S014-202,S014-202,S014-202,true,Medium,Monitor route conditions,52,1,2.425,12.367
Bus,995,995 - Warkworth / Hibiscus Coast Station,995-203,false,High,Adjust service headway,51,9,18.396,24.5
Unknown / unmatched route,S008A-203,S008A-203,S008A-203,true,High,Adjust service headway,51,1,-17.814,-15.317
Unknown / unmatched route,S012-218,S012-218,S012-218,true,Medium,Monitor route conditions,51,2,5.434,7.033
Bus,74,74 - Onehunga / Glen Innes Via Panmure,74-221,false,Severe,Deploy standby bus or supervisor review,50,10,31.144,40.033
Bus,154,154 - New Lynn / Henderson via Glen Eden,154-203,false,Severe,Deploy standby bus or supervisor review,50,8,41.266,86.45
Bus,901,901 - Smales Farm / Constellation Station Via Wairau Rd,901-203,false,High,Adjust service headway,50,9,18.676,22.8
Ferry,RAK,RAK - Bayswater / Rakino Island Via Downtown,RAK-211,false,Low,No operational action required,50,2,0.0,0.0
Unknown / unmatched route,S540-202,S540-202,S540-202,true,Medium,Monitor route conditions,50,2,-13.948,-9.033
Bus,372,372 - Papakura Shops / Keri Hill Loop,372-203,false,High,Adjust service headway,50,6,-0.844,17.917
Bus,RBS,RBS - Britomart / Pukekohe Southern Rail Bus,RBS-402,false,Severe,Deploy standby bus or supervisor review,49,8,28.672,35.667
Ferry,HOBS,HOBS - Beach Haven / Downtown Via Hobsonville Point,HOBS-209,false,Medium,Monitor route conditions,49,6,9.562,15.0
Bus,72C,"72C - Botany And Howick / Panmure Via Chapel Rd, Cook St, And Pak",72C-205,false,Severe,Deploy standby bus or supervisor review,49,6,26.969,94.167
Unknown / unmatched route,S074-203,S074-203,S074-203,true,High,Adjust service headway,49,1,-17.528,-15.967
Bus,314,314 - Ormiston / Middlemore Station Via Otara,314-203,false,Severe,Deploy standby bus or supervisor review,48,9,31.799,79.583
Unknown / unmatched route,S080-202,S080-202,S080-202,true,Medium,Monitor route conditions,48,1,7.362,13.733
Bus,801,801 - Bayswater Wharf / Akoranga Station Via Takapuna,801-202,false,High,Adjust service headway,48,8,18.881,22.917
Unknown / unmatched route,S445-205,S445-205,S445-205,true,Medium,Monitor route conditions,47,1,4.741,9.583
